,id,topic,newsOrTwit
1820,5dae751811bb5a25b0690742,New York,T
1821,5dae751811bb5a25b0690743,,T
1822,5dae751811bb5a25b0690744,Diversity,T
1823,5dae751811bb5a25b0690745,New York,T
1824,5dae751811bb5a25b0690746,,T
1825,5dae751811bb5a25b0690747,New York,T
1826,5dae751911bb5a25b0690748,,T
1827,5dae751911bb5a25b0690749,New York,T
1828,5dae751911bb5a25b069074a,Tough Job,T
1829,5dae751911bb5a25b069074b,Tough Job,T
1830,5dae751911bb5a25b069074c,Tough Job,T
1831,5dae751911bb5a25b069074d,New York,T
1832,5dae751911bb5a25b069074e,Tough Job,T
1833,5dae751911bb5a25b069074f,,T
1834,5dae751911bb5a25b0690750,Pay,T
1835,5dae751911bb5a25b0690751,Stock,T
1836,5dae751911bb5a25b0690752,Tough Job,T
1837,5dae751911bb5a25b0690753,Stock,T
1838,5dae751911bb5a25b0690754,,T
1839,5dae751a11bb5a25b0690755,Tough Job,T
1840,5dae751a11bb5a25b0690756,,T
1841,5dae751a11bb5a25b0690757,New York,T
1842,5dae751a11bb5a25b0690758,,T
1843,5dae751a11bb5a25b0690759,New York,T
1844,5dae751a11bb5a25b069075a,New York,T
1845,5dae751a11bb5a25b069075b,,T
1846,5dae751a11bb5a25b069075c,,T
1847,5dae751a11bb5a25b069075d,,T
1848,5dae751a11bb5a25b069075e,,T
1849,5dae751a11bb5a25b069075f,Stock,T
1850,5dae751a11bb5a25b0690760,Stock,T
1851,5dae751a11bb5a25b0690761,,T
1852,5dae751a11bb5a25b0690762,Diversity,T
1853,5dae751a11bb5a25b0690763,,T
1854,5dae751a11bb5a25b0690764,Diversity,T
1855,5dae751b11bb5a25b0690765,New York,T
1856,5dae751b11bb5a25b0690766,Tough Job,T
1857,5dae751b11bb5a25b0690767,New York,T
1858,5dae751b11bb5a25b0690768,New York,T
1859,5dae751b11bb5a25b0690769,Tough Job,T
1860,5dae751b11bb5a25b069076a,New York,T
1861,5dae751b11bb5a25b069076b,Stock,T
1862,5dae751b11bb5a25b069076c,Stock,T
1863,5dae751b11bb5a25b069076d,New York,T
1864,5dae751b11bb5a25b069076e,,T
1865,5dae751b11bb5a25b069076f,Stock,T
1866,5dae751b11bb5a25b0690770,,T
1867,5dae751b11bb5a25b0690771,New York,T
1868,5dae751b11bb5a25b0690772,Perfect Person,T
1869,5dae751b11bb5a25b0690773,,T
1870,5dae751b11bb5a25b0690774,Stock,T
1871,5dae751c11bb5a25b0690775,Pay,T
1872,5dae751c11bb5a25b0690776,Pay,T
1873,5dae751c11bb5a25b0690777,Stock,T
1874,5dae751c11bb5a25b0690778,Stock,T
1875,5dae751c11bb5a25b0690779,,T
1876,5dae751c11bb5a25b069077a,,T
1877,5dae751c11bb5a25b069077b,,T
1878,5dae751c11bb5a25b069077c,Stock,T
1879,5dae751c11bb5a25b069077d,Tough Job,T
1880,5dae751c11bb5a25b069077e,Tough Job,T
1881,5dae751c11bb5a25b069077f,Stock,T
1882,5dae751c11bb5a25b0690780,,T
1883,5dae751c11bb5a25b0690781,New York,T
1884,5dae751c11bb5a25b0690782,New York,T
1885,5dae751c11bb5a25b0690783,Stock,T
1886,5dae751c11bb5a25b0690784,New York,T
1887,5dae751c11bb5a25b0690785,,T
1888,5dae751d11bb5a25b0690786,Outsider,T
1889,5dae751d11bb5a25b0690787,,T
1890,5dae751d11bb5a25b0690788,Pay,T
1891,5dae751d11bb5a25b0690789,New York,T
1892,5dae751d11bb5a25b069078a,Pay,T
1893,5dae751d11bb5a25b069078b,Pay,T
1894,5dae751d11bb5a25b069078c,New York,T
1895,5dae751d11bb5a25b069078d,Pay,T
1896,5dae751d11bb5a25b069078e,New York,T
1897,5dae751d11bb5a25b069078f,New York,T
1898,5dae751d11bb5a25b0690790,,T
1899,5dae751d11bb5a25b0690791,New York,T
1900,5dae751d11bb5a25b0690792,,T
1901,5dae751d11bb5a25b0690793,New York,T
1902,5dae751d11bb5a25b0690794,Pay,T
1903,5dae751d11bb5a25b0690795,New York,T
1904,5dae751e11bb5a25b0690796,New York,T
1905,5dae751e11bb5a25b0690797,New York,T
1906,5dae756511bb5a25b0690798,,T
1907,5dae756511bb5a25b0690799,New York,T
1908,5dae756511bb5a25b069079a,New York,T
1909,5dae756511bb5a25b069079b,New York,T
1910,5dae756511bb5a25b069079c,Stock,T
1911,5dae756511bb5a25b069079d,,T
1912,5dae756511bb5a25b069079e,,T
1913,5dae756511bb5a25b069079f,,T
1914,5dae756511bb5a25b06907a0,New York,T
1915,5dae756511bb5a25b06907a1,New York,T
1916,5dae756611bb5a25b06907a2,New York,T
1917,5dae756611bb5a25b06907a3,New York,T
1918,5dae756611bb5a25b06907a4,,T
1919,5dae756611bb5a25b06907a5,,T
1920,5dae756611bb5a25b06907a6,New York,T
1921,5dae756611bb5a25b06907a7,,T
1922,5dae756611bb5a25b06907a8,New York,T
1923,5dae756611bb5a25b06907a9,,T
1924,5dae756611bb5a25b06907aa,Tough Job,T
1925,5dae756611bb5a25b06907ab,,T
1926,5dae756611bb5a25b06907ac,Tough Job,T
1927,5dae756611bb5a25b06907ad,,T
1928,5dae756611bb5a25b06907ae,New York,T
1929,5dae756611bb5a25b06907af,,T
1930,5dae756711bb5a25b06907b0,,T
1931,5dae756711bb5a25b06907b1,Pay,T
1932,5dae756711bb5a25b06907b2,Pay,T
1933,5dae756711bb5a25b06907b3,Stock,T
1934,5dae756711bb5a25b06907b4,,T
1935,5dae756711bb5a25b06907b5,,T
1936,5dae756711bb5a25b06907b6,,T
1937,5dae756711bb5a25b06907b7,,T
1938,5dae756711bb5a25b06907b8,,T
1939,5dae756711bb5a25b06907b9,,T
1940,5dae756711bb5a25b06907ba,New Era,T
1941,5dae756711bb5a25b06907bb,Tough Job,T
1942,5dae756711bb5a25b06907bc,Tough Job,T
1943,5dae756711bb5a25b06907bd,,T
1944,5dae756811bb5a25b06907be,Tough Job,T
1945,5dae756811bb5a25b06907bf,,T
1946,5dae756811bb5a25b06907c0,,T
1947,5dae756811bb5a25b06907c1,Stock,T
1948,5dae756811bb5a25b06907c2,Stock,T
1949,5dae756811bb5a25b06907c3,,T
1950,5dae756811bb5a25b06907c4,,T
1951,5dae756811bb5a25b06907c5,,T
1952,5dae756811bb5a25b06907c6,New York,T
1953,5dae756811bb5a25b06907c7,Proven Leader,T
1954,5dae756811bb5a25b06907c8,Pay,T
1955,5dae756811bb5a25b06907c9,Remote Work,T
1956,5dae756811bb5a25b06907ca,Tough Job,T
1957,5dae756811bb5a25b06907cb,Pay,T
1958,5dae756811bb5a25b06907cc,Tough Job,T
1959,5dae756811bb5a25b06907cd,,T
1960,5dae756911bb5a25b06907ce,Pay,T
1961,5dae756911bb5a25b06907cf,,T
1962,5dae756911bb5a25b06907d0,,T
1963,5dae756911bb5a25b06907d1,Tough Job,T
1964,5dae756911bb5a25b06907d2,Tough Job,T
1965,5dae756911bb5a25b06907d3,,T
1966,5dae756911bb5a25b06907d4,New York,T
1967,5dae756911bb5a25b06907d5,New York,T
1968,5dae756911bb5a25b06907d6,New York,T
1969,5dae756911bb5a25b06907d7,Tough Job,T
1970,5dae756911bb5a25b06907d8,Tough Job,T
1971,5dae756911bb5a25b06907d9,New York,T
1972,5dae756911bb5a25b06907da,Work Remote,T
1973,5dae756911bb5a25b06907db,Work Remote,T
1974,5dae756911bb5a25b06907dc,Work Remote,T
1975,5dae756911bb5a25b06907dd,Work Remote,T
1976,5dae756a11bb5a25b06907de,,T
1977,5dae756a11bb5a25b06907df,,T
1978,5dae756a11bb5a25b06907e0,,T
1979,5dae756a11bb5a25b06907e1,,T
1980,5dae756a11bb5a25b06907e2,New York,T
1981,5dae756a11bb5a25b06907e3,Stock,T
1982,5dae756a11bb5a25b06907e4,,T
1983,5dae756a11bb5a25b06907e5,New York,T
1984,5dae758311bb5a25b06907e6,,T
1985,5dae758311bb5a25b06907e7,,T
1986,5dae758311bb5a25b06907e8,,T
1987,5dae758311bb5a25b06907e9,New Era,T
1988,5dae758311bb5a25b06907ea,,T
1989,5dae758311bb5a25b06907eb,,T
1990,5dae758311bb5a25b06907ec,,T
1991,5dae758311bb5a25b06907ed,,T
1992,5dae758311bb5a25b06907ee,Dimon,T
1993,5dae758311bb5a25b06907ef,,T
1994,5dae758311bb5a25b06907f0,New Era,T
1995,5dae758311bb5a25b06907f1,,T
1996,5dae758411bb5a25b06907f2,,T
1997,5dae758411bb5a25b06907f3,Dimon,T
1998,5dae758411bb5a25b06907f4,Dimon,T
1999,5dae758411bb5a25b06907f5,Dimon,T
2000,5dae758411bb5a25b06907f6,Dimon,T
2001,5dae758411bb5a25b06907f7,Dimon,T
2002,5dae758411bb5a25b06907f8,Dimon,T
2003,5dae758411bb5a25b06907f9,New York,T
2004,5dae758411bb5a25b06907fa,,T
2005,5dae758411bb5a25b06907fb,,T
2006,5dae758411bb5a25b06907fc,Dimon,T
2007,5dae758411bb5a25b06907fd,,T
2008,5dae758411bb5a25b06907fe,,T
2009,5dae758411bb5a25b06907ff,New York,T
2010,5dae758411bb5a25b0690800,,T
2011,5dae758511bb5a25b0690801,,T
2012,5dae758511bb5a25b0690802,,T
2013,5dae758511bb5a25b0690803,Dimon,T
2014,5dae758511bb5a25b0690804,Dimon,T
2015,5dae758511bb5a25b0690805,Dimon,T
2016,5dae758511bb5a25b0690806,,T
2017,5dae758511bb5a25b0690807,,T
2018,5dae758511bb5a25b0690808,New York,T
2019,5dae758511bb5a25b0690809,New York,T
2020,5dae758511bb5a25b069080a,,T
2021,5dae758511bb5a25b069080b,,T
2022,5dae758511bb5a25b069080c,,T
2023,5dae758511bb5a25b069080d,,T
2024,5dae758511bb5a25b069080e,,T
2025,5dae758511bb5a25b069080f,,T
2026,5dae758511bb5a25b0690810,,T
2027,5dae758511bb5a25b0690811,,T
2028,5dae758611bb5a25b0690812,,T
2029,5dae758611bb5a25b0690813,Work Remote,T
2030,5dae759b11bb5a25b0690814,,T
2031,5dae759c11bb5a25b0690815,,T
2032,5dae759c11bb5a25b0690816,,T
2033,5dae759c11bb5a25b0690817,,T
2034,5dae759c11bb5a25b0690818,,T
2035,5dae759c11bb5a25b0690819,,T
2036,5dae759c11bb5a25b069081a,,T
2037,5dae759c11bb5a25b069081b,,T
2038,5dae759c11bb5a25b069081c,,T
2039,5dae759c11bb5a25b069081d,,T
2040,5dae759c11bb5a25b069081e,,T
2041,5dae759c11bb5a25b069081f,,T
2042,5dae759c11bb5a25b0690820,,T
2043,5dae759c11bb5a25b0690821,,T
2044,5dae759c11bb5a25b0690822,,T
2045,5dae759c11bb5a25b0690823,,T
2046,5dae759c11bb5a25b0690824,,T
2047,5dae759d11bb5a25b0690825,,T
2048,5dae759d11bb5a25b0690826,,T
2049,5dae759d11bb5a25b0690827,,T
2050,5dae759d11bb5a25b0690828,,T
2051,5dae759d11bb5a25b0690829,,T
2052,5dae759d11bb5a25b069082a,,T
2053,5dae759d11bb5a25b069082b,,T
2054,5dae759d11bb5a25b069082c,,T
2055,5dae759d11bb5a25b069082d,,T
2056,5dae759d11bb5a25b069082e,,T
2057,5dae759d11bb5a25b069082f,,T
2058,5dae759d11bb5a25b0690830,,T
2059,5dae759d11bb5a25b0690831,,T
2060,5dae759d11bb5a25b0690832,,T
2061,5dae759d11bb5a25b0690833,,T
2062,5dae759d11bb5a25b0690834,,T
2063,5dae759d11bb5a25b0690835,,T
2064,5dae759e11bb5a25b0690836,,T
2065,5dae759e11bb5a25b0690837,,T
2066,5dae759e11bb5a25b0690838,,T
2067,5dae759e11bb5a25b0690839,,T
2068,5dae759e11bb5a25b069083a,,T
2069,5dae759e11bb5a25b069083b,,T
2070,5dae759e11bb5a25b069083c,,T
2071,5dae759e11bb5a25b069083d,,T
2072,5dae759e11bb5a25b069083e,,T
2073,5dae759e11bb5a25b069083f,,T
2074,5dae759e11bb5a25b0690840,,T
2075,5dae759e11bb5a25b0690841,,T
2076,5dae759e11bb5a25b0690842,,T
2077,5dae759e11bb5a25b0690843,,T
2078,5dae759e11bb5a25b0690844,,T
2079,5dae759e11bb5a25b0690845,,T
2080,5dae759f11bb5a25b0690846,,T
2081,5dae759f11bb5a25b0690847,,T
2082,5dae759f11bb5a25b0690848,,T
2083,5dae759f11bb5a25b0690849,,T
2084,5dae759f11bb5a25b069084a,,T
2085,5dae759f11bb5a25b069084b,,T
2086,5dae759f11bb5a25b069084c,,T
2087,5dae759f11bb5a25b069084d,,T
2088,5dae759f11bb5a25b069084e,,T
2089,5dae759f11bb5a25b069084f,,T
2090,5dae759f11bb5a25b0690850,,T
2091,5dae759f11bb5a25b0690851,,T
2092,5dae77e711bb5a25b0690852,,T
2093,5dae77e711bb5a25b0690853,,T
2094,5dae77e711bb5a25b0690854,,T
2095,5dae77e711bb5a25b0690855,,T
2096,5dae77e711bb5a25b0690856,,T
2097,5dae77e711bb5a25b0690857,,T
2098,5dae77e711bb5a25b0690858,,T
2099,5dae77e711bb5a25b0690859,,T
2100,5dae77e711bb5a25b069085a,,T
2101,5dae77e811bb5a25b069085b,,T
2102,5dae77e811bb5a25b069085c,,T
2103,5dae77e811bb5a25b069085d,,T
2104,5dae77e811bb5a25b069085e,,T
2105,5dae77e811bb5a25b069085f,,T
2106,5dae77e811bb5a25b0690860,Experience Management,T
2107,5dae77e811bb5a25b0690861,,T
2108,5dae77e811bb5a25b0690862,,T
2109,5dae77e811bb5a25b0690863,,T
2110,5dae77e811bb5a25b0690864,,T
2111,5dae77e811bb5a25b0690865,,T
2112,5dae77e811bb5a25b0690866,,T
2113,5dae77e811bb5a25b0690867,,T
2114,5dae77e811bb5a25b0690868,,T
2115,5dae77e811bb5a25b0690869,,T
2116,5dae77e911bb5a25b069086a,,T
2117,5dae77e911bb5a25b069086b,,T
2118,5dae77e911bb5a25b069086c,New Economy,T
2119,5dae77e911bb5a25b069086d,,T
2120,5dae77e911bb5a25b069086e,,T
2121,5dae77e911bb5a25b069086f,,T
2122,5dae77e911bb5a25b0690870,,T
2123,5dae77e911bb5a25b0690871,,T
2124,5dae77e911bb5a25b0690872,,T
2125,5dae77e911bb5a25b0690873,,T
2126,5dae77e911bb5a25b0690874,,T
2127,5dae77e911bb5a25b0690875,,T
2128,5dae77e911bb5a25b0690876,,T
2129,5dae77e911bb5a25b0690877,,T
2130,5dae784011bb5a25b0690878,,T
2131,5dae784011bb5a25b0690879,,T
2132,5dae784011bb5a25b069087a,,T
2133,5dae784111bb5a25b069087b,,T
2134,5dae784111bb5a25b069087c,,T
2135,5dae784111bb5a25b069087d,,T
2136,5dae784111bb5a25b069087e,,T
2137,5dae784111bb5a25b069087f,,T
2138,5dae784111bb5a25b0690880,,T
2139,5dae784111bb5a25b0690881,,T
2140,5dae784111bb5a25b0690882,Stock,T
2141,5dae784111bb5a25b0690883,,T
2142,5dae784111bb5a25b0690884,,T
2143,5dae784111bb5a25b0690885,,T
2144,5dae784111bb5a25b0690886,,T
2145,5dae784111bb5a25b0690887,,T
2146,5dae784111bb5a25b0690888,,T
2147,5dae784111bb5a25b0690889,,T
2148,5dae784111bb5a25b069088a,,T
2149,5dae784211bb5a25b069088b,,T
2150,5dae784211bb5a25b069088c,,T
2151,5dae784211bb5a25b069088d,New Era,T
2152,5dae784211bb5a25b069088e,,T
2153,5dae784211bb5a25b069088f,,T
2154,5dae784211bb5a25b0690890,,T
2155,5dae784211bb5a25b0690891,,T
2156,5dae784211bb5a25b0690892,,T
2157,5dae784211bb5a25b0690893,,T
2158,5dae784211bb5a25b0690894,New CEOs,T
2159,5dae784211bb5a25b0690895,Prev CEO,T
2160,5dae784211bb5a25b0690896,,T
2161,5dae784211bb5a25b0690897,,T
2162,5dae784211bb5a25b0690898,,T
2163,5dae784211bb5a25b0690899,,T
2164,5dae784211bb5a25b069089a,,T
2165,5dae784211bb5a25b069089b,New CEOs,T
2166,5dae784311bb5a25b069089c,New CEOs,T
2167,5dae784311bb5a25b069089d,,T
2168,5dae784311bb5a25b069089e,,T
2169,5dae784311bb5a25b069089f,,T
2170,5dae784311bb5a25b06908a0,,T
2171,5dae784311bb5a25b06908a1,,T
2172,5dae784311bb5a25b06908a2,,T
2173,5dae784311bb5a25b06908a3,,T
2174,5dae784311bb5a25b06908a4,,T
2175,5dae784311bb5a25b06908a5,New CEOs,T
2176,5dae784311bb5a25b06908a6,,T
2177,5dae784311bb5a25b06908a7,,T
2178,5dae784311bb5a25b06908a8,,T
2179,5dae784311bb5a25b06908a9,,T
2180,5dae784311bb5a25b06908aa,,T
2181,5dae784311bb5a25b06908ab,,T
2182,5dae784411bb5a25b06908ac,,T
2183,5dae784411bb5a25b06908ad,,T
2184,5dae784411bb5a25b06908ae,,T
2185,5dae784411bb5a25b06908af,,T
2186,5dae784411bb5a25b06908b0,,T
2187,5dae784411bb5a25b06908b1,,T
2188,5dae784411bb5a25b06908b2,,T
2189,5dae784411bb5a25b06908b3,,T
2190,5dae784411bb5a25b06908b4,Stock,T
2191,5dae784411bb5a25b06908b5,,T
2192,5dae784411bb5a25b06908b6,,T
2193,5dae784411bb5a25b06908b7,,T
2194,5dae784411bb5a25b06908b8,,T
2195,5dae784411bb5a25b06908b9,,T
2196,5dae784411bb5a25b06908ba,,T
2197,5dae784411bb5a25b06908bb,,T
2198,5dae784511bb5a25b06908bc,New CEOs,T
2199,5dae784511bb5a25b06908bd,,T
2200,5dae784511bb5a25b06908be,Stock,T
2201,5dae784511bb5a25b06908bf,,T
2202,5dae784511bb5a25b06908c0,,T
2203,5dae784511bb5a25b06908c1,,T
2204,5dae784511bb5a25b06908c2,,T
2205,5dae784511bb5a25b06908c3,,T
2206,5dae784511bb5a25b06908c4,Prev CEO,T
2207,5dae784511bb5a25b06908c5,,T
2208,5dae784511bb5a25b06908c6,,T
2209,5dae784511bb5a25b06908c7,,T
2210,5dae784511bb5a25b06908c8,,T
2211,5dae784511bb5a25b06908c9,,T
2212,5dae784511bb5a25b06908ca,,T
2213,5dae784511bb5a25b06908cb,,T
2214,5dae784611bb5a25b06908cc,,T
2215,5dae784611bb5a25b06908cd,,T
2216,5dae784611bb5a25b06908ce,,T
2217,5dae784611bb5a25b06908cf,,T
2218,5dae784611bb5a25b06908d0,,T
2219,5dae784611bb5a25b06908d1,,T
2220,5dae784611bb5a25b06908d2,,T
2221,5dae784611bb5a25b06908d3,,T
2222,5dae784611bb5a25b06908d4,,T
2223,5dae784611bb5a25b06908d5,,T
2224,5dae784611bb5a25b06908d6,New Gen,T
2225,5dae784611bb5a25b06908d7,,T
2226,5dae784611bb5a25b06908d8,,T
2227,5dae784611bb5a25b06908d9,,T
2228,5dae784611bb5a25b06908da,,T
2229,5dae784611bb5a25b06908db,,T
2230,5dae786111bb5a25b06908dc,,T
2231,5dae786211bb5a25b06908dd,,T
2232,5dae786211bb5a25b06908de,,T
2233,5dae786211bb5a25b06908df,Prev CEO,T
2234,5dae786211bb5a25b06908e0,Diversity,T
2235,5dae786211bb5a25b06908e1,,T
2236,5dae786211bb5a25b06908e2,New CEOs,T
2237,5dae786211bb5a25b06908e3,Prev CEO,T
2238,5dae786211bb5a25b06908e4,,T
2239,5dae786211bb5a25b06908e5,,T
2240,5dae786211bb5a25b06908e6,,T
2241,5dae786211bb5a25b06908e7,,T
2242,5dae786211bb5a25b06908e8,,T
2243,5dae786211bb5a25b06908e9,,T
2244,5dae786211bb5a25b06908ea,,T
2245,5dae786211bb5a25b06908eb,Prev CEO,T
2246,5dae786311bb5a25b06908ec,New CEOs,T
2247,5dae786311bb5a25b06908ed,Prev CEO,T
2248,5dae786311bb5a25b06908ee,,T
2249,5dae786311bb5a25b06908ef,,T
2250,5dae786311bb5a25b06908f0,,T
2251,5dae786311bb5a25b06908f1,Stock,T
2252,5dae786311bb5a25b06908f2,,T
2253,5dae786311bb5a25b06908f3,,T
2254,5dae786311bb5a25b06908f4,Prev CEO,T
2255,5dae786311bb5a25b06908f5,,T
2256,5dae786311bb5a25b06908f6,,T
2257,5dae786311bb5a25b06908f7,Prev CEO,T
2258,5dae786311bb5a25b06908f8,New CEOs,T
2259,5dae786311bb5a25b06908f9,Prev CEO,T
2260,5dae786311bb5a25b06908fa,New CEOs,T
2261,5dae786311bb5a25b06908fb,,T
2262,5dae786411bb5a25b06908fc,,T
2263,5dae786411bb5a25b06908fd,,T
2264,5dae786411bb5a25b06908fe,,T
2265,5dae786411bb5a25b06908ff,,T
2266,5dae786411bb5a25b0690900,,T
2267,5dae786411bb5a25b0690901,,T
2268,5dae786411bb5a25b0690902,Prev CEO,T
2269,5dae786411bb5a25b0690903,,T
2270,5dae786411bb5a25b0690904,Prev CEO,T
2271,5dae786411bb5a25b0690905,Prev CEO,T
2272,5dae786411bb5a25b0690906,Prev CEO,T
2273,5dae786411bb5a25b0690907,Prev CEO,T
2274,5dae786411bb5a25b0690908,Activist Investor,T
2275,5dae786411bb5a25b0690909,,T
2276,5dae786411bb5a25b069090a,Activist Investor,T
2277,5dae786511bb5a25b069090b,Prev CEO,T
2278,5dae786511bb5a25b069090c,New Era,T
2279,5dae786511bb5a25b069090d,,T
2280,5dae786511bb5a25b069090e,Shakeup,T
2281,5dae786511bb5a25b069090f,,T
2282,5dae786511bb5a25b0690910,,T
2283,5dae786511bb5a25b0690911,,T
2284,5dae786511bb5a25b0690912,Prev CEO,T
2285,5dae786511bb5a25b0690913,Diversity,T
2286,5dae786511bb5a25b0690914,Prev CEO,T
2287,5dae786511bb5a25b0690915,,T
2288,5dae786511bb5a25b0690916,,T
2289,5dae786511bb5a25b0690917,New Era,T
2290,5dae786511bb5a25b0690918,,T
2291,5dae786511bb5a25b0690919,,T
2292,5dae786511bb5a25b069091a,Activist Investor,T
2293,5dae786511bb5a25b069091b,Prev CEO,T
2294,5dae786511bb5a25b069091c,Activist Investor,T
2295,5dae786611bb5a25b069091d,Diversity,T
2296,5dae786611bb5a25b069091e,,T
2297,5dae786611bb5a25b069091f,Activist Investor,T
2298,5dae786611bb5a25b0690920,,T
2299,5dae786611bb5a25b0690921,Prev CEO,T
2300,5dae786611bb5a25b0690922,,T
2301,5dae786611bb5a25b0690923,Activist Investor,T
2302,5dae786611bb5a25b0690924,New Era,T
2303,5dae786611bb5a25b0690925,,T
2304,5dae786611bb5a25b0690926,Activist Investor,T
2305,5dae786611bb5a25b0690927,Activist Investor,T
2306,5dae786611bb5a25b0690928,Activist Investor,T
2307,5dae786611bb5a25b0690929,Activist Investor,T
2308,5dae786611bb5a25b069092a,New Era,T
2309,5dae786611bb5a25b069092b,New Era,T
2310,5dae786611bb5a25b069092c,,T
2311,5dae786611bb5a25b069092d,Prev CEO,T
2312,5dae786711bb5a25b069092e,Activist Investor,T
2313,5dae786711bb5a25b069092f,Activist Investor,T
2314,5dae786711bb5a25b0690930,Activist Investor,T
2315,5dae786711bb5a25b0690931,Activist Investor,T
2316,5dae786711bb5a25b0690932,Activist Investor,T
2317,5dae786711bb5a25b0690933,,T
2318,5dae786711bb5a25b0690934,Diversity,T
2319,5dae786711bb5a25b0690935,New CEOs,T
2320,5dae786711bb5a25b0690936,New CEOs,T
2321,5dae786711bb5a25b0690937,New CEOs,T
2322,5dae786711bb5a25b0690938,New CEOs,T
2323,5dae786711bb5a25b0690939,New CEOs,T
2324,5dae786711bb5a25b069093a,Prev CEO,T
2325,5dae786711bb5a25b069093b,Prev CEO,T
2326,5dae786711bb5a25b069093c,Prev CEO,T
2327,5dae786711bb5a25b069093d,Diversity,T
2328,5dae786811bb5a25b069093e,,T
2329,5dae786811bb5a25b069093f,,T
2330,5dae789211bb5a25b0690940,Diversity,T
2331,5dae789211bb5a25b0690941,,T
2332,5dae789211bb5a25b0690942,Prev CEO,T
2333,5dae789211bb5a25b0690943,,T
2334,5dae789211bb5a25b0690944,,T
2335,5dae789211bb5a25b0690945,,T
2336,5dae789211bb5a25b0690946,Prev CEO,T
2337,5dae789211bb5a25b0690947,,T
2338,5dae789211bb5a25b0690948,Prev CEO,T
2339,5dae789211bb5a25b0690949,,T
2340,5dae789311bb5a25b069094a,,T
2341,5dae789311bb5a25b069094b,,T
2342,5dae789311bb5a25b069094c,,T
2343,5dae789311bb5a25b069094d,,T
2344,5dae789311bb5a25b069094e,Diversity,T
2345,5dae789311bb5a25b069094f,,T
2346,5dae789311bb5a25b0690950,,T
2347,5dae789311bb5a25b0690951,,T
2348,5dae789311bb5a25b0690952,,T
2349,5dae789311bb5a25b0690953,Prev CEO,T
2350,5dae789311bb5a25b0690954,,T
2351,5dae789311bb5a25b0690955,,T
2352,5dae789311bb5a25b0690956,Diversity,T
2353,5dae789311bb5a25b0690957,Diversity,T
2354,5dae789311bb5a25b0690958,,T
2355,5dae789311bb5a25b0690959,New CEOs,T
2356,5dae789311bb5a25b069095a,Prev CEO,T
2357,5dae789411bb5a25b069095b,,T
2358,5dae789411bb5a25b069095c,,T
2359,5dae789411bb5a25b069095d,,T
2360,5dae789411bb5a25b069095e,Prev CEO,T
2361,5dae789411bb5a25b069095f,,T
2362,5dae789411bb5a25b0690960,,T
2363,5dae789411bb5a25b0690961,Diversity,T
2364,5dae789411bb5a25b0690962,,T
2365,5dae789411bb5a25b0690963,,T
2366,5dae789411bb5a25b0690964,,T
2367,5dae789411bb5a25b0690965,Prev CEO,T
2368,5dae789411bb5a25b0690966,Diversity,T
2369,5dae789411bb5a25b0690967,Diversity,T
2370,5dae789411bb5a25b0690968,Diversity,T
2371,5dae789411bb5a25b0690969,,T
2372,5dae789511bb5a25b069096a,Diversity,T
2373,5dae789511bb5a25b069096b,Diversity,T
2374,5dae789511bb5a25b069096c,,T
2375,5dae789511bb5a25b069096d,New CEO,T
2376,5dae789511bb5a25b069096e,,T
2377,5dae789511bb5a25b069096f,,T
2378,5dae789511bb5a25b0690970,Prev CEO,T
2379,5dae789511bb5a25b0690971,New CEOs,T
2380,5dae789511bb5a25b0690972,,T
2381,5dae789511bb5a25b0690973,,T
2382,5dae789511bb5a25b0690974,,T
2383,5dae789511bb5a25b0690975,Continuity,T
2384,5dae789511bb5a25b0690976,,T
2385,5dae789511bb5a25b0690977,Prev CEO,T
2386,5dae789511bb5a25b0690978,,T
2387,5dae789611bb5a25b0690979,New CEOs,T
2388,5dae789611bb5a25b069097a,Prev CEO,T
2389,5dae789611bb5a25b069097b,New CEOs,T
2390,5dae789611bb5a25b069097c,Prev CEO,T
2391,5dae789611bb5a25b069097d,Prev CEO,T
2392,5dae789611bb5a25b069097e,New CEOs,T
2393,5dae789611bb5a25b069097f,,T
2394,5dae789611bb5a25b0690980,,T
2395,5dae789611bb5a25b0690981,Prev CEO,T
2396,5dae789611bb5a25b0690982,,T
2397,5dae789611bb5a25b0690983,Prev CEO,T
2398,5dae789611bb5a25b0690984,,T
2399,5dae789611bb5a25b0690985,,T
2400,5dae789611bb5a25b0690986,,T
2401,5dae789611bb5a25b0690987,,T
2402,5dae789611bb5a25b0690988,Prev CEO,T
2403,5dae789611bb5a25b0690989,Prev CEO,T
2404,5dae789711bb5a25b069098a,New CEO,T
2405,5dae789711bb5a25b069098b,,T
2406,5dae789711bb5a25b069098c,Diversity,T
2407,5dae789711bb5a25b069098d,Diversity,T
2408,5dae789711bb5a25b069098e,,T
2409,5dae789711bb5a25b069098f,Prev CEO,T
2410,5dae789711bb5a25b0690990,,T
2411,5dae789711bb5a25b0690991,,T
2412,5dae789711bb5a25b0690992,,T
2413,5dae789711bb5a25b0690993,Prev CEO,T
2414,5dae789711bb5a25b0690994,,T
2415,5dae789711bb5a25b0690995,,T
2416,5dae789711bb5a25b0690996,New Era,T
2417,5dae789711bb5a25b0690997,Diversity,T
2418,5dae789811bb5a25b0690998,,T
2419,5dae789811bb5a25b0690999,New Era,T
2420,5dae789811bb5a25b069099a,,T
2421,5dae789811bb5a25b069099b,,T
